year,individual_ID,snake_season,sex,reproductive_class,location_ID,date,woody_debris,ground_layer_veg,shrub_layer,rock_cover,canopy_cover,prob_density_ind,volume_contour_ind,prob_density_pop,volume_contour_pop
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-10,2019-06-20,10,30,5,90,43,0.000285406,93.9082097,1.00441E-05,43.50136547
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-14,2019-06-20,10,30,20,90,35,0.000483989,93.96389022,1.04402E-05,45.21695658
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-14,2019-06-21,20,90,0,0,2,7.09411E-05,80.59387142,8.27809E-06,35.85265331
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-14,2019-06-21,100,40,20,0,58,9.38566E-05,42.25020084,7.1641E-06,31.02795516
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-15,2019-06-21,10,60,0,0,5,0.000108588,97.42286807,6.28119E-06,27.20403761
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-13,2019-06-21,100,10,5,0,15,0.000197239,83.64021051,9.06465E-06,39.2592831
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-06,2019-06-21,10,80,50,60,44,0.000356115,82.14024598,1.59515E-06,6.908659495
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-11,2019-06-25,10,50,30,90,32,0.0003111,99.12273986,1.02048E-05,44.19722257
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-15,2019-06-25,100,1,0,0,21,0.000630684,96.48604234,8.92367E-06,38.64870597
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-15,2019-06-25,10,30,30,90,35,0.000537129,98.3015082,1.00983E-05,43.73614723
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-16,2019-06-25,0,100,20,0,0,5.86851E-05,78.98117319,2.79154E-06,12.09023568
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-16,2019-06-25,50,60,0,0,3,8.66885E-05,87.83478102,7.35364E-06,31.84882873
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-14,2019-06-25,100,0,100,0,22,0.000231949,89.76880504,6.35692E-06,27.53202411
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-15,2019-06-26,0,100,0,0,0,8.83935E-05,87.53492861,5.34772E-06,23.1611545
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-17,2019-06-26,60,80,1,90,36,0.00019888,60.87726379,1.47352E-05,63.81874572
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-07,2019-06-26,10,70,20,90,39,0.000352766,81.32454093,1.60303E-06,6.94278765
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-16,2019-06-28,0,100,30,0,0,0.000100341,90.56740719,6.14999E-06,26.6358088
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-18,2019-06-28,50,40,5,80,38,0.000211056,63.09131105,1.41125E-05,61.12177178
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-16,2019-06-28,100,5,0,0,25,0.000493106,84.24196524,8.46442E-06,36.65969206
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-17,2019-06-28,0,100,20,0,2,5.8066E-05,78.5902053,2.64598E-06,11.45982074
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-17,2019-06-28,5,90,20,0,24,7.55862E-05,82.79339414,3.32766E-06,14.41218731
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-15,2019-06-28,100,5,0,0,5,0.000213527,86.94397179,6.80551E-06,29.47487638
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-08,2019-06-28,20,70,40,90,50,0.000244084,56.77664124,1.64736E-06,7.134757594
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-17,2019-07-05,0,100,5,0,2,0.000118268,94.9121357,7.05283E-06,30.54604057
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-19,2019-07-05,60,40,40,50,16,0.000561697,97.87942348,2.14889E-05,93.06901345
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-09,2019-07-05,10,60,5,20,86,5.48449E-05,14.7566533,1.43722E-06,6.224626374
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-14,2019-07-06,10,30,30,90,25,0.00030857,98.62679046,1.01552E-05,43.98230046
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-12,2019-07-07,10,30,30,90,25,0.000156055,67.05250858,9.04262E-06,39.16388685
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-17,2019-07-07,100,1,0,0,15,0.000612746,94.8693708,8.85281E-06,38.34179291
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-16,2019-07-07,30,5,0,90,27,0.000431209,89.39149576,9.66432E-06,41.85645893
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-18,2019-07-07,10,100,5,0,0,7.95105E-05,84.54592812,3.67506E-06,15.91680572
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-16,2019-07-07,100,40,0,0,8,0.000250319,92.64052649,6.42041E-06,27.80701606
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-18,2019-07-10,1,100,1,0,0,0.000128629,97.32791329,7.10554E-06,30.77430444
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-20,2019-07-10,30,90,90,10,10,0.000458812,88.79643281,2.08337E-05,90.23145809
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-13,2019-07-10,10,30,30,90,35,0.00028973,94.77031554,1.00416E-05,43.49060723
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-18,2019-07-10,100,1,0,0,23,0.000591108,93.00248344,8.7497E-06,37.89521885
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-17,2019-07-10,30,5,0,90,27,0.000512898,96.30606216,1.0121E-05,43.83419569
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-18,2019-07-10,0,100,60,0,2,6.90557E-05,86.27895353,2.38773E-06,10.34131803
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-19,2019-07-10,0,100,0,0,1,6.6459E-05,78.42704218,3.06459E-06,13.2728456
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-17,2019-07-10,100,30,0,0,0,0.00025165,92.74088629,6.93289E-06,30.02655417
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-10,2019-07-10,60,20,10,10,76,0.000349057,80.62291281,1.45092E-05,62.83986513
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-19,2019-07-12,0,100,0,0,3,6.36845E-05,76.48816282,6.35416E-06,27.52005464
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-21,2019-07-12,90,50,40,10,8,0.000483316,91.05343897,2.18692E-05,94.71598107
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-19,2019-07-12,100,1,0,0,17,0.00066808,99.73230886,8.98852E-06,38.92954716
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-19,2019-07-12,0,100,10,0,0,6.16476E-05,81.07328418,2.26864E-06,9.825544582
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-20,2019-07-12,90,60,40,0,0,9.39344E-05,91.01337931,4.12702E-06,17.87423333
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-18,2019-07-12,80,50,0,10,4,0.000274922,96.23958629,5.53622E-06,23.97754211
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-11,2019-07-12,60,30,20,5,71,0.000355364,81.85562284,1.72082E-05,74.529455
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-20,2019-07-16,100,1,0,0,15,0.000667552,99.66554522,8.97827E-06,38.88515354
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-18,2019-07-16,30,5,0,90,25,0.00052652,97.3973325,1.00954E-05,43.72362239
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-21,2019-07-16,10,100,0,0,0,7.53937E-05,82.71035156,4.64468E-06,20.11623655
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-20,2019-07-17,10,100,0,0,0,0.000132553,98.24147254,6.26173E-06,27.11973607
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-22,2019-07-17,20,90,5,100,12,0.00054452,96.38761729,2.16741E-05,93.87136995
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-20,2019-07-17,0,100,20,0,2,8.6738E-05,93.33172526,2.81619E-06,12.19702561
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-12,2019-07-17,60,20,10,10,83,0.000286546,66.09769993,1.80631E-05,78.23205308
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-19,2019-07-18,30,5,0,90,31,0.000485212,94.15768796,9.95408E-06,43.11143358
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-21,2019-07-19,0,100,5,0,0,0.000135462,98.9382953,6.64242E-06,28.76853168
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-15,2019-07-19,10,50,30,80,40,0.000228671,82.39541661,9.89151E-06,42.8404424
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-21,2019-07-19,100,10,0,0,8,0.000646884,97.8918504,8.89957E-06,38.54432161
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-21,2019-07-19,0,100,50,0,0,7.58978E-05,89.36215901,2.94182E-06,12.74111597
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-22,2019-07-19,10,100,5,0,26,1.78121E-05,28.85986355,6.81178E-07,2.950204184
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-19,2019-07-19,80,50,0,10,9,0.00027463,96.15717331,6.71129E-06,29.06682007
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-13,2019-07-19,60,20,10,10,81,0.000445514,96.80560537,1.50846E-05,65.33196908
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-35,2019-07-20,5,100,50,0,3,9.27116E-05,90.49049714,4.7807E-06,20.70535611
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-22,2019-07-22,1,100,40,0,0,3.26837E-05,49.9313613,9.08731E-06,39.35742847
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-23,2019-07-22,20,1,20,100,53,0.000558985,97.59916731,2.22459E-05,96.34787925
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-16,2019-07-22,10,50,30,80,44,0.00025753,88.29627219,9.45078E-06,40.93164792
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-22,2019-07-22,100,1,0,0,17,0.000644752,97.56895291,8.93166E-06,38.68328482
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-20,2019-07-22,20,1,0,10,35,0.000138835,41.62901654,9.02079E-06,39.06932665
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-22,2019-07-22,0,100,50,0,1,9.54173E-05,96.56223072,3.08678E-06,13.36893545
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-23,2019-07-22,20,90,10,0,39,4.50655E-05,63.93813339,1.01659E-06,4.402901768
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-20,2019-07-22,80,50,0,10,10,0.000279832,96.98825916,5.46284E-06,23.6597135
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-14,2019-07-22,40,1,0,100,82,0.000430019,94.1371434,1.47678E-05,63.95961728
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-23,2019-07-25,0,100,0,0,0,0.000136452,99.12866499,6.82346E-06,29.55260437
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-24,2019-07-25,30,100,1,5,9,0.000467256,89.67523578,2.2179E-05,96.05778823
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-17,2019-07-25,10,80,10,70,22,0.000282674,93.28413237,1.0154E-05,43.97715175
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-21,2019-07-25,20,5,1,20,42,0.000356581,82.44421809,1.03029E-05,44.62203494
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-23,2019-07-25,0,100,10,0,0,8.64265E-05,93.24511621,2.82675E-06,12.24273612
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-15,2019-07-25,60,20,10,10,83,0.000150901,36.18816602,1.31562E-05,56.97980955
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-24,2019-07-26,0,100,0,0,0,4.8135E-05,66.99779192,4.69783E-06,20.34646092
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-25,2019-07-26,70,30,20,30,16,0.000530496,95.1530388,2.10345E-05,91.10091519
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-23,2019-07-26,100,1,0,0,18,0.000561608,90.4063392,9.18135E-06,39.76471933
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-24,2019-07-26,0,100,60,0,2,0.000100485,98.36544529,2.87049E-06,12.43218135
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-24,2019-07-26,40,60,0,5,64,4.58354E-05,64.51042993,1.65857E-06,7.183324644
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-21,2019-07-26,80,50,0,10,10,0.000250348,92.66556156,5.41083E-06,23.43445675
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-16,2019-07-26,60,20,10,10,78,0.000339996,78.31296373,1.59029E-05,68.87600838
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-25,2019-07-29,0,100,1,0,1,4.56528E-05,65.10214385,4.90145E-06,21.22834972
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-26,2019-07-29,30,20,0,100,26,0.000357466,80.07466639,2.28066E-05,98.77618906
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-18,2019-07-29,10,80,10,70,18,0.000190058,74.29993981,9.51279E-06,41.20018241
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-24,2019-07-29,100,1,0,0,24,0.000390514,75.09880701,8.19615E-06,35.49778648
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-22,2019-07-29,60,50,50,1,81,0.000268403,70.86001726,9.70515E-06,42.03329145
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-25,2019-07-29,0,100,10,0,0,0.00010467,99.84267538,3.0044E-06,13.01216275
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-25,2019-07-29,20,80,5,0,23,5.14843E-05,69.2370153,1.35836E-06,5.883094031
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-22,2019-07-29,80,50,0,10,7,0.000135071,65.37873772,3.84264E-06,16.64260105
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-17,2019-07-29,60,20,10,10,85,0.000430855,94.30919214,1.52649E-05,66.11297033
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-26,2019-07-31,0,100,5,0,0,4.56625E-05,65.12497535,5.28951E-06,22.90903938
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-27,2019-07-31,30,30,1,90,21,0.00042539,86.01665685,2.05498E-05,89.00202095
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-19,2019-07-31,20,5,5,10,38,0.000135547,62.72052722,9.31007E-06,40.32222839
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-25,2019-07-31,100,1,0,0,25,0.000613699,94.99197144,8.99797E-06,38.97050616
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-23,2019-07-31,60,10,1,80,58,0.000370628,83.75670318,1.03916E-05,45.0062758
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-26,2019-07-31,1,100,50,0,2,0.000104722,99.87408524,3.02015E-06,13.0803647
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-26,2019-07-31,20,80,5,0,16,5.4413E-05,71.66562372,1.24178E-06,5.378204622
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-23,2019-07-31,80,50,0,10,3,0.000264732,94.72891113,5.38989E-06,23.34378621
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-18,2019-07-31,80,1,0,100,56,0.00046365,99.44186011,1.57159E-05,68.06611326
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-27,2019-08-06,80,50,30,10,74,2.39157E-05,37.29761344,8.22027E-06,35.60224076
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-28,2019-08-06,30,30,1,90,15,0.000282116,73.3172615,2.28824E-05,99.1045356
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-20,2019-08-06,20,5,5,10,36,0.000144024,64.53675167,9.45311E-06,40.94170393
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-26,2019-08-06,100,1,0,0,24,0.000645423,97.63343629,9.05931E-06,39.23615887
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-24,2019-08-06,20,10,10,10,42,0.000207222,58.84375776,9.17475E-06,39.73615168
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-27,2019-08-06,0,100,20,0,0,1.83278E-05,31.22439871,1.03992E-06,4.503931775
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-24,2019-08-06,80,50,0,10,6,0.000256659,93.60652369,5.34929E-06,23.1679359
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-19,2019-08-06,70,20,10,30,66,9.86479E-05,24.53817908,1.10891E-05,48.02731649
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-28,2019-08-09,0,100,0,0,24,3.0947E-05,47.43124699,8.62103E-06,37.33794475
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-29,2019-08-09,70,70,30,30,16,0.000573509,98.95721818,2.14875E-05,93.0630335
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-27,2019-08-09,100,1,0,0,22,0.000615493,95.23755392,8.76113E-06,37.94473638
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-28,2019-08-09,0,100,50,0,4,1.85545E-05,31.67446511,1.44638E-06,6.264308441
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-27,2019-08-09,5,80,20,10,72,4.50485E-05,63.93362797,9.34126E-07,4.045727432
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-25,2019-08-09,40,80,0,5,31,0.000236921,90.56655058,4.7604E-06,20.61746079
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-20,2019-08-09,70,20,10,30,65,0.000359564,82.85575491,1.3817E-05,59.84186214
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-28,2019-08-17,0,90,0,40,33,5.99146E-05,74.82704251,8.52489E-06,36.92156513
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-23,2019-08-20,20,50,40,100,16,0.000270616,62.45411767,1.97555E-05,85.561857
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-30,2019-08-22,90,100,40,10,17,0.000274307,72.5365221,1.97445E-05,85.51388464
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-29,2019-08-27,30,20,0,100,27,3.91318E-05,58.37445399,2.03758E-05,88.24822016
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-21,2019-08-27,1,30,10,80,12,0.000306374,98.10434721,1.04039E-05,45.05952007
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-28,2019-08-27,100,1,0,0,23,0.000542057,88.58347082,8.88138E-06,38.46552938
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-25,2019-08-27,1,40,1,80,38,0.000556992,99.832702,1.03834E-05,44.97097295
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-29,2019-08-27,1,1,0,100,4,3.90819E-05,63.95425985,8.2034E-06,35.52920011
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-26,2019-08-27,90,70,1,0,53,0.000226216,88.92179644,6.47767E-06,28.0549966
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-21,2019-08-27,20,50,30,90,17,0.000397625,89.01647111,1.82868E-05,79.20067868
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-30,2019-08-29,40,20,0,100,32,3.98885E-05,59.27543267,2.21016E-05,95.72281374
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-22,2019-08-29,1,30,10,80,15,0.000307265,98.3804598,1.01942E-05,44.15153736
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-31,2019-08-29,90,100,40,10,22,0.000555149,97.26559758,2.12805E-05,92.16672673
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-29,2019-08-29,100,1,0,0,23,0.000332335,69.90700491,8.39085E-06,36.34103703
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-26,2019-08-29,20,10,10,10,45,0.000171673,50.23285722,7.42177E-06,32.1439313
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-30,2019-08-29,1,1,0,100,96,3.79515E-05,62.56098187,7.68246E-06,33.27298525
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-29,2019-08-29,1,70,0,30,46,5.74663E-05,73.49026799,9.15628E-06,39.65613289
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-22,2019-08-29,30,50,30,100,22,0.000318357,73.3139071,1.88843E-05,81.78854593
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-32,2019-08-30,90,100,40,10,19,0.000408152,84.31160266,2.04058E-05,88.37801304
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-30,2019-08-30,100,1,0,0,24,0.00065686,98.67324192,9.04849E-06,39.1892763
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-31,2019-08-30,10,1,0,100,14,3.79421E-05,62.54580227,8.1851E-06,35.44994591
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-30,2019-08-30,1,90,0,40,43,5.24007E-05,70.03199695,9.13824E-06,39.57800343
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-27,2019-08-30,30,60,0,0,65,3.50875E-05,27.82466907,4.41152E-07,1.910644499
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-23,2019-09-03,0,100,0,0,13,6.64817E-05,42.93608346,4.5452E-06,19.68540021
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-31,2019-09-03,50,100,0,0,0,2.38771E-05,37.2330851,1.0297E-05,44.59671253
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-33,2019-09-03,90,100,40,10,20,0.00050332,92.82818989,2.25422E-05,97.63119196
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-31,2019-09-03,10,100,5,0,8,7.88138E-05,39.47986656,1.71502E-06,7.427818532
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-27,2019-09-03,40,10,20,5,92,0.000171673,50.23285722,7.42177E-06,32.1439313
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-32,2019-09-03,10,100,10,0,5,1.38821E-05,22.04967557,6.57511E-06,28.47699771
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-31,2019-09-03,10,90,0,0,1,2.41759E-05,41.11983283,1.52353E-06,6.598470623
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-28,2019-09-03,40,100,1,0,49,3.55348E-05,28.10721622,4.66674E-07,2.021181898
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-24,2019-09-03,30,50,30,100,19,0.000348003,80.27433383,1.85492E-05,80.33724412
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-33,2019-09-05,10,90,0,0,3,0.000114271,99.86272436,5.65566E-06,24.49484761
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-32,2019-09-13,0,100,0,0,5,2.42508E-05,41.26755102,1.76672E-06,7.651726967
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-25,2019-09-13,10,70,5,60,74,0.000228504,53.32274631,1.46753E-05,63.55933416
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-24,2019-09-17,10,50,20,0,1,8.33123E-05,49.97099312,5.12042E-06,22.17669436
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-34,2019-09-17,90,100,40,10,19,0.0004989,92.32810091,2.11714E-05,91.69388059
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-32,2019-09-17,80,60,10,0,5,6.48293E-05,34.44240069,2.03615E-06,8.81862828
2019,AGCO_27,2019_AGCO_27,MALE,MAL,2019-27-34,2019-09-17,0,100,1,0,0,8.68201E-05,87.86949001,4.52698E-06,19.60651081
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-26,2019-09-17,20,70,5,90,71,0.000322672,74.33991427,1.84465E-05,79.89249249
2019,AGCO_06,2019_AGCO_06,MALE,MAL,2019-06-32,2019-09-18,90,40,40,30,69,2.3568E-05,36.60917294,3.268E-06,14.15382165
2019,AGCO_18,2019_AGCO_18,FEMALE,GVD,2019-18-28,2019-09-18,10,80,10,70,53,0.000166701,48.94689309,8.04059E-06,34.82403238
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-33,2019-09-18,50,10,0,90,65,5.63631E-05,77.3650053,1.08888E-05,47.15968325
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-25,2019-09-20,0,70,30,0,16,7.76364E-05,47.65088728,5.07329E-06,21.97259892
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-35,2019-09-20,90,100,40,10,20,0.000555149,97.26559758,2.12805E-05,92.16672673
2019,AGCO_17,2019_AGCO_17,FEMALE,GVD,2019-17-33,2019-09-20,0,100,0,0,0,6.50958E-05,34.57887734,1.88603E-06,8.168449368
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-34,2019-09-20,50,100,0,100,73,3.95861E-05,64.4182703,9.86484E-06,42.72492798
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-29,2019-09-20,40,30,10,90,84,7.59138E-05,46.12747904,7.66647E-06,33.20373129
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-27,2019-09-20,10,80,5,100,51,0.0003046,70.20228593,1.36854E-05,59.27184305
2019,AGCO_09,2019_AGCO_09,FEMALE,GVD,2019-09-36,2019-09-25,10,10,1,100,49,0.000516795,94.00095775,2.24523E-05,97.2416268
2019,AGCO_21,2019_AGCO_21,MALE,MAL,2019-21-35,2019-09-25,30,30,30,30,89,6.8107E-05,85.67541177,9.83053E-06,42.5763237
2019,AGCO_31,2019_AGCO_31,FEMALE,GVD,2019-31-30,2019-09-25,60,20,10,100,66,6.91524E-05,43.5470765,8.01528E-06,34.71443555
2019,AGCO_33,2019_AGCO_33,FEMALE,NGR,2019-33-28,2019-09-25,20,50,10,100,54,9.63682E-05,23.99174155,1.43061E-05,61.96026429
2019,AGCO_11,2019_AGCO_11,FEMALE,GVD,2019-11-26,2019-09-27,0,70,30,0,16,8.20682E-05,49.46670671,4.98567E-06,21.59311307
